gst_record_id,invoice_id,order_id,gst_type,return_period,gstin,taxable_value,igst,cgst,sgst,cess,total_tax,itc_eligible,itc_matched,filed_status
GST-0513-IN,INV-0513,ORD-513,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0515-OUT,INV-0515,ORD-515,OUTPUT,2025-02,29ABCDE0515F1Z5,5779.13,1040.24,0,0,0,1040.24,FALSE,,FILED
GST-0515-IN,INV-0515,ORD-515,INPUT,2025-02,29AAACR2288E1ZK,129.57,0,11.66,11.66,0,23.32,TRUE,TRUE,RECONCILED
GST-0516-OUT,INV-0516,ORD-516,OUTPUT,2025-02,29ABCDE0516F1Z5,7241.69,1303.51,0,0,0,1303.51,FALSE,,FILED
GST-0516-IN,INV-0516,ORD-516,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0517-OUT,INV-0517,ORD-517,OUTPUT,2025-02,29ABCDE0517F1Z5,389.19,0,35.03,35.03,0,70.06,FALSE,,FILED
GST-0517-IN,INV-0517,ORD-517,INPUT,2025-02,29AAACR2288E1ZK,5.51,0,0.49,0.5,0,0.99,TRUE,TRUE,RECONCILED
GST-0518-OUT,INV-0518,ORD-518,OUTPUT,2025-02,29ABCDE0518F1Z5,256.53,0,23.09,23.08,0,46.17,FALSE,,FILED
GST-0518-IN,INV-0518,ORD-518,INPUT,2025-02,29AAACR2288E1ZK,6.05,0,0.55,0.54,0,1.09,TRUE,TRUE,RECONCILED
GST-0519-OUT,INV-0519,ORD-519,OUTPUT,2025-02,29ABCDE0519F1Z5,1383.69,0,124.53,124.53,0,249.06,FALSE,,FILED
GST-0519-IN,INV-0519,ORD-519,INPUT,2025-02,29AAACR2288E1ZK,31.02,0,2.79,2.79,0,5.58,TRUE,TRUE,RECONCILED
GST-0520-OUT,INV-0520,ORD-520,OUTPUT,2025-02,29ABCDE0520F1Z5,1866.58,0,168.0,167.99,0,335.99,FALSE,,FILED
GST-0520-IN,INV-0520,ORD-520,INPUT,2025-02,29AAACR2288E1ZK,8.81,0,0.8,0.79,0,1.59,TRUE,TRUE,RECONCILED
GST-0521-OUT,INV-0521,ORD-521,OUTPUT,2025-02,29ABCDE0521F1Z5,6552.64,1179.48,0,0,0,1179.48,FALSE,,FILED
GST-0521-IN,INV-0521,ORD-521,INPUT,2025-02,29AAACR2288E1ZK,30.93,0,2.79,2.78,0,5.57,TRUE,TRUE,RECONCILED
GST-0522-OUT,INV-0522,ORD-522,OUTPUT,2025-02,29ABCDE0522F1Z5,1703.69,306.66,0,0,0,306.66,FALSE,,FILED
GST-0522-IN,INV-0522,ORD-522,INPUT,2025-02,29AAACR2288E1ZK,8.04,0,0.72,0.73,0,1.45,TRUE,TRUE,RECONCILED
GST-0523-OUT,INV-0523,ORD-523,OUTPUT,2025-02,29ABCDE0523F1Z5,1862.37,0,167.62,167.61,0,335.23,FALSE,,FILED
GST-0523-IN,INV-0523,ORD-523,INPUT,2025-02,29AAACR2288E1ZK,51.64,0,4.65,4.65,0,9.3,TRUE,TRUE,RECONCILED
GST-0524-OUT,INV-0524,ORD-524,OUTPUT,2025-02,29ABCDE0524F1Z5,1380.27,248.45,0,0,0,248.45,FALSE,,FILED
GST-0524-IN,INV-0524,ORD-524,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0525-OUT,INV-0525,ORD-525,OUTPUT,2025-02,29ABCDE0525F1Z5,878.31,0,79.05,79.05,0,158.1,FALSE,,FILED
GST-0525-IN,INV-0525,ORD-525,INPUT,2025-02,29AAACR2288E1ZK,4.15,0,0.38,0.37,0,0.75,TRUE,TRUE,RECONCILED
GST-0526-OUT,INV-0526,ORD-526,OUTPUT,2025-02,29ABCDE0526F1Z5,3766.16,0,338.95,338.96,0,677.91,FALSE,,FILED
GST-0526-IN,INV-0526,ORD-526,INPUT,2025-02,29AAACR2288E1ZK,88.88,0,8.0,8.0,0,16.0,TRUE,TRUE,RECONCILED
GST-0527-OUT,INV-0527,ORD-527,OUTPUT,2025-02,29ABCDE0527F1Z5,506.13,0,45.55,45.55,0,91.1,FALSE,,FILED
GST-0527-IN,INV-0527,ORD-527,INPUT,2025-02,29AAACR2288E1ZK,2.39,0,0.21,0.22,0,0.43,TRUE,TRUE,RECONCILED
GST-0528-OUT,INV-0528,ORD-528,OUTPUT,2025-02,29ABCDE0528F1Z5,466.53,0,41.99,41.99,0,83.98,FALSE,,FILED
GST-0528-IN,INV-0528,ORD-528,INPUT,2025-02,29AAACR2288E1ZK,11.01,0,0.99,0.99,0,1.98,TRUE,TRUE,RECONCILED
GST-0530-OUT,INV-0530,ORD-530,OUTPUT,2025-02,29ABCDE0530F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0530-IN,INV-0530,ORD-530,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0531-OUT,INV-0531,ORD-531,OUTPUT,2025-02,29ABCDE0531F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0531-IN,INV-0531,ORD-531,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0532-OUT,INV-0532,ORD-532,OUTPUT,2025-02,29ABCDE0532F1Z5,2491.93,0,224.28,224.27,0,448.55,FALSE,,FILED
GST-0532-IN,INV-0532,ORD-532,INPUT,2025-02,29AAACR2288E1ZK,58.81,0,5.29,5.3,0,10.59,TRUE,TRUE,RECONCILED
GST-0533-OUT,INV-0533,ORD-533,OUTPUT,2025-02,29ABCDE0533F1Z5,778.33,0,70.05,70.05,0,140.1,FALSE,,FILED
GST-0533-IN,INV-0533,ORD-533,INPUT,2025-02,29AAACR2288E1ZK,18.37,0,1.66,1.65,0,3.31,TRUE,TRUE,RECONCILED
GST-0534-OUT,INV-0534,ORD-534,OUTPUT,2025-02,29ABCDE0534F1Z5,4643.05,835.75,0,0,0,835.75,FALSE,,FILED
GST-0534-IN,INV-0534,ORD-534,INPUT,2025-02,29AAACR2288E1ZK,109.58,0,9.86,9.86,0,19.72,TRUE,TRUE,RECONCILED
GST-0535-OUT,INV-0535,ORD-535,OUTPUT,2025-02,29ABCDE0535F1Z5,718.57,129.34,0,0,0,129.34,FALSE,,FILED
GST-0535-IN,INV-0535,ORD-535,INPUT,2025-02,29AAACR2288E1ZK,19.93,0,1.79,1.8,0,3.59,TRUE,TRUE,RECONCILED
GST-0536-OUT,INV-0536,ORD-536,OUTPUT,2025-02,29ABCDE0536F1Z5,1759.84,0,158.38,158.39,0,316.77,FALSE,,FILED
GST-0536-IN,INV-0536,ORD-536,INPUT,2025-02,29AAACR2288E1ZK,41.53,0,3.74,3.74,0,7.48,TRUE,TRUE,RECONCILED
GST-0537-OUT,INV-0537,ORD-537,OUTPUT,2025-02,29ABCDE0537F1Z5,435.53,78.4,0,0,0,78.4,FALSE,,FILED
GST-0537-IN,INV-0537,ORD-537,INPUT,2025-02,29AAACR2288E1ZK,10.28,0,0.93,0.92,0,1.85,TRUE,TRUE,RECONCILED
GST-0538-OUT,INV-0538,ORD-538,OUTPUT,2025-02,29ABCDE0538F1Z5,1069.3,0,96.23,96.24,0,192.47,FALSE,,FILED
GST-0538-IN,INV-0538,ORD-538,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0539-OUT,INV-0539,ORD-539,OUTPUT,2025-02,29ABCDE0539F1Z5,8857.52,1594.35,0,0,0,1594.35,FALSE,,FILED
GST-0539-IN,INV-0539,ORD-539,INPUT,2025-02,29AAACR2288E1ZK,209.04,0,18.82,18.81,0,37.63,TRUE,TRUE,RECONCILED
GST-0540-OUT,INV-0540,ORD-540,OUTPUT,2025-02,29ABCDE0540F1Z5,653.42,0,58.81,58.81,0,117.62,FALSE,,FILED
GST-0540-IN,INV-0540,ORD-540,INPUT,2025-02,29AAACR2288E1ZK,3.08,0,0.28,0.27,0,0.55,TRUE,TRUE,RECONCILED
GST-0541-OUT,INV-0541,ORD-541,OUTPUT,2025-02,29ABCDE0541F1Z5,1327.7,0,119.5,119.49,0,238.99,FALSE,,FILED
GST-0541-IN,INV-0541,ORD-541,INPUT,2025-02,29AAACR2288E1ZK,31.33,0,2.82,2.82,0,5.64,TRUE,TRUE,RECONCILED
GST-0542-OUT,INV-0542,ORD-542,OUTPUT,2025-02,29ABCDE0542F1Z5,928.03,0,83.52,83.52,0,167.04,FALSE,,FILED
GST-0542-IN,INV-0542,ORD-542,INPUT,2025-02,29AAACR2288E1ZK,2.63,0,0.23,0.24,0,0.47,TRUE,TRUE,RECONCILED
GST-0543-OUT,INV-0543,ORD-543,OUTPUT,2025-02,29ABCDE0543F1Z5,875.69,0,78.81,78.82,0,157.63,FALSE,,FILED
GST-0543-IN,INV-0543,ORD-543,INPUT,2025-02,29AAACR2288E1ZK,20.67,0,1.86,1.86,0,3.72,TRUE,TRUE,RECONCILED
GST-0544-OUT,INV-0544,ORD-544,OUTPUT,2025-02,29ABCDE0544F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0544-IN,INV-0544,ORD-544,INPUT,2025-02,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0545-OUT,INV-0545,ORD-545,OUTPUT,2025-02,29ABCDE0545F1Z5,4387.31,0,394.86,394.86,0,789.72,FALSE,,FILED
GST-0545-IN,INV-0545,ORD-545,INPUT,2025-02,29AAACR2288E1ZK,20.71,0,1.86,1.87,0,3.73,TRUE,TRUE,RECONCILED
GST-0546-OUT,INV-0546,ORD-546,OUTPUT,2025-02,29ABCDE0546F1Z5,3884.81,0,349.63,349.63,0,699.26,FALSE,,FILED
GST-0546-IN,INV-0546,ORD-546,INPUT,2025-02,29AAACR2288E1ZK,18.34,0,1.65,1.65,0,3.3,TRUE,TRUE,RECONCILED
GST-0547-OUT,INV-0547,ORD-547,OUTPUT,2025-02,29ABCDE0547F1Z5,1256.91,0,113.12,113.12,0,226.24,FALSE,,FILED
GST-0547-IN,INV-0547,ORD-547,INPUT,2025-02,29AAACR2288E1ZK,28.18,0,2.54,2.53,0,5.07,TRUE,TRUE,RECONCILED
GST-0548-OUT,INV-0548,ORD-548,OUTPUT,2025-02,29ABCDE0548F1Z5,262.18,47.19,0,0,0,47.19,FALSE,,FILED
GST-0548-IN,INV-0548,ORD-548,INPUT,2025-02,29AAACR2288E1ZK,1.24,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0549-OUT,INV-0549,ORD-549,OUTPUT,2025-02,29ABCDE0549F1Z5,1219.81,219.57,0,0,0,219.57,FALSE,,FILED
GST-0549-IN,INV-0549,ORD-549,INPUT,2025-02,29AAACR2288E1ZK,28.79,0,2.59,2.59,0,5.18,TRUE,TRUE,RECONCILED
GST-0550-OUT,INV-0550,ORD-550,OUTPUT,2025-02,29ABCDE0550F1Z5,4271.44,0,384.43,384.43,0,768.86,FALSE,,FILED
GST-0550-IN,INV-0550,ORD-550,INPUT,2025-02,29AAACR2288E1ZK,100.81,0,9.07,9.08,0,18.15,TRUE,TRUE,RECONCILED
GST-0551-OUT,INV-0551,ORD-551,OUTPUT,2025-02,29ABCDE0551F1Z5,972.19,175.0,0,0,0,175.0,FALSE,,FILED
GST-0551-IN,INV-0551,ORD-551,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0552-OUT,INV-0552,ORD-552,OUTPUT,2025-02,29ABCDE0552F1Z5,1595.03,0,143.56,143.55,0,287.11,FALSE,,FILED
GST-0552-IN,INV-0552,ORD-552,INPUT,2025-02,29AAACR2288E1ZK,37.64,0,3.39,3.39,0,6.78,TRUE,TRUE,RECONCILED
GST-0553-OUT,INV-0553,ORD-553,OUTPUT,2025-02,29ABCDE0553F1Z5,1517.2,0,136.55,136.55,0,273.1,FALSE,,FILED
GST-0553-IN,INV-0553,ORD-553,INPUT,2025-02,29AAACR2288E1ZK,35.81,0,3.23,3.22,0,6.45,TRUE,TRUE,RECONCILED
GST-0554-OUT,INV-0554,ORD-554,OUTPUT,2025-02,29ABCDE0554F1Z5,2522.06,0,226.99,226.98,0,453.97,FALSE,,FILED
GST-0554-IN,INV-0554,ORD-554,INPUT,2025-02,29AAACR2288E1ZK,59.52,0,5.36,5.35,0,10.71,TRUE,TRUE,RECONCILED
GST-0555-OUT,INV-0555,ORD-555,OUTPUT,2025-02,29ABCDE0555F1Z5,2945.64,0,265.11,265.11,0,530.22,FALSE,,FILED
GST-0555-IN,INV-0555,ORD-555,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0557-OUT,INV-0557,ORD-557,OUTPUT,2025-02,29ABCDE0557F1Z5,2653.45,477.62,0,0,0,477.62,FALSE,,FILED
GST-0557-IN,INV-0557,ORD-557,INPUT,2025-02,29AAACR2288E1ZK,62.62,0,5.63,5.64,0,11.27,TRUE,TRUE,RECONCILED
GST-0558-OUT,INV-0558,ORD-558,OUTPUT,2025-02,29ABCDE0558F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0558-IN,INV-0558,ORD-558,INPUT,2025-02,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0559-OUT,INV-0559,ORD-559,OUTPUT,2025-02,29ABCDE0559F1Z5,1507.78,271.4,0,0,0,271.4,FALSE,,FILED
GST-0559-IN,INV-0559,ORD-559,INPUT,2025-02,29AAACR2288E1ZK,21.35,0,1.92,1.92,0,3.84,TRUE,TRUE,RECONCILED
GST-0560-OUT,INV-0560,ORD-560,OUTPUT,2025-02,29ABCDE0560F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0560-IN,INV-0560,ORD-560,INPUT,2025-02,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0561-OUT,INV-0561,ORD-561,OUTPUT,2025-02,29ABCDE0561F1Z5,6328.63,1139.15,0,0,0,1139.15,FALSE,,FILED
GST-0561-IN,INV-0561,ORD-561,INPUT,2025-02,29AAACR2288E1ZK,29.87,0,2.69,2.69,0,5.38,TRUE,TRUE,RECONCILED
GST-0562-OUT,INV-0562,ORD-562,OUTPUT,2025-02,29ABCDE0562F1Z5,1652.36,0,148.72,148.71,0,297.43,FALSE,,FILED
GST-0562-IN,INV-0562,ORD-562,INPUT,2025-02,29AAACR2288E1ZK,7.8,0,0.7,0.7,0,1.4,TRUE,TRUE,RECONCILED
GST-0563-OUT,INV-0563,ORD-563,OUTPUT,2025-02,29ABCDE0563F1Z5,612.13,0,55.09,55.09,0,110.18,FALSE,,FILED
GST-0563-IN,INV-0563,ORD-563,INPUT,2025-02,29AAACR2288E1ZK,14.45,0,1.3,1.3,0,2.6,TRUE,TRUE,RECONCILED
GST-0564-OUT,INV-0564,ORD-564,OUTPUT,2025-02,29ABCDE0564F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0564-IN,INV-0564,ORD-564,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0565-OUT,INV-0565,ORD-565,OUTPUT,2025-02,29ABCDE0565F1Z5,1447.19,260.49,0,0,0,260.49,FALSE,,FILED
GST-0565-IN,INV-0565,ORD-565,INPUT,2025-02,29AAACR2288E1ZK,34.15,0,3.08,3.07,0,6.15,TRUE,TRUE,RECONCILED
GST-0566-OUT,INV-0566,ORD-566,OUTPUT,2025-02,29ABCDE0566F1Z5,334.54,0,30.11,30.11,0,60.22,FALSE,,FILED
GST-0566-IN,INV-0566,ORD-566,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0567-OUT,INV-0567,ORD-567,OUTPUT,2025-02,29ABCDE0567F1Z5,1512.92,272.32,0,0,0,272.32,FALSE,,FILED
GST-0567-IN,INV-0567,ORD-567,INPUT,2025-02,29AAACR2288E1ZK,35.7,0,3.21,3.22,0,6.43,TRUE,TRUE,RECONCILED
GST-0568-OUT,INV-0568,ORD-568,OUTPUT,2025-02,29ABCDE0568F1Z5,1031.34,185.64,0,0,0,185.64,FALSE,,FILED
GST-0568-IN,INV-0568,ORD-568,INPUT,2025-02,29AAACR2288E1ZK,24.34,0,2.19,2.19,0,4.38,TRUE,TRUE,RECONCILED
GST-0569-OUT,INV-0569,ORD-569,OUTPUT,2025-02,29ABCDE0569F1Z5,982.42,0,88.42,88.41,0,176.83,FALSE,,FILED
GST-0569-IN,INV-0569,ORD-569,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0570-OUT,INV-0570,ORD-570,OUTPUT,2025-02,29ABCDE0570F1Z5,298.31,0,26.84,26.85,0,53.69,FALSE,,FILED
GST-0570-IN,INV-0570,ORD-570,INPUT,2025-02,29AAACR2288E1ZK,6.69,0,0.6,0.6,0,1.2,TRUE,TRUE,RECONCILED
GST-0571-OUT,INV-0571,ORD-571,OUTPUT,2025-02,29ABCDE0571F1Z5,2676.47,0,240.88,240.89,0,481.77,FALSE,,FILED
GST-0571-IN,INV-0571,ORD-571,INPUT,2025-02,29AAACR2288E1ZK,74.22,0,6.68,6.68,0,13.36,TRUE,TRUE,RECONCILED
GST-0572-OUT,INV-0572,ORD-572,OUTPUT,2025-02,29ABCDE0572F1Z5,800.47,0,72.04,72.04,0,144.08,FALSE,,FILED
GST-0572-IN,INV-0572,ORD-572,INPUT,2025-02,29AAACR2288E1ZK,3.78,0,0.34,0.34,0,0.68,TRUE,TRUE,RECONCILED
GST-0573-OUT,INV-0573,ORD-573,OUTPUT,2025-02,29ABCDE0573F1Z5,2013.07,0,181.18,181.17,0,362.35,FALSE,,FILED
GST-0573-IN,INV-0573,ORD-573,INPUT,2025-02,29AAACR2288E1ZK,45.13,0,4.06,4.06,0,8.12,TRUE,TRUE,RECONCILED
GST-0574-OUT,INV-0574,ORD-574,OUTPUT,2025-02,29ABCDE0574F1Z5,294.19,0,26.48,26.47,0,52.95,FALSE,,FILED
GST-0574-IN,INV-0574,ORD-574,INPUT,2025-02,29AAACR2288E1ZK,1.39,0,0.12,0.13,0,0.25,TRUE,TRUE,RECONCILED
GST-0575-OUT,INV-0575,ORD-575,OUTPUT,2025-02,29ABCDE0575F1Z5,3092.72,0,278.35,278.34,0,556.69,FALSE,,FILED
GST-0575-IN,INV-0575,ORD-575,INPUT,2025-02,29AAACR2288E1ZK,72.99,0,6.57,6.57,0,13.14,TRUE,TRUE,RECONCILED
GST-0576-OUT,INV-0576,ORD-576,OUTPUT,2025-02,29ABCDE0576F1Z5,688.43,0,61.96,61.96,0,123.92,FALSE,,FILED
GST-0576-IN,INV-0576,ORD-576,INPUT,2025-02,29AAACR2288E1ZK,15.43,0,1.39,1.39,0,2.78,TRUE,TRUE,RECONCILED
GST-0577-OUT,INV-0577,ORD-577,OUTPUT,2025-02,29ABCDE0577F1Z5,1423.88,0,128.15,128.15,0,256.3,FALSE,,FILED
GST-0577-IN,INV-0577,ORD-577,INPUT,2025-02,29AAACR2288E1ZK,33.6,0,3.02,3.03,0,6.05,TRUE,TRUE,RECONCILED
GST-0578-OUT,INV-0578,ORD-578,OUTPUT,2025-02,29ABCDE0578F1Z5,630.08,113.41,0,0,0,113.41,FALSE,,FILED
GST-0578-IN,INV-0578,ORD-578,INPUT,2025-02,29AAACR2288E1ZK,2.97,0,0.27,0.26,0,0.53,TRUE,TRUE,RECONCILED
GST-0579-OUT,INV-0579,ORD-579,OUTPUT,2025-02,29ABCDE0579F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0579-IN,INV-0579,ORD-579,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0580-OUT,INV-0580,ORD-580,OUTPUT,2025-02,29ABCDE0580F1Z5,6639.86,0,597.59,597.58,0,1195.17,FALSE,,FILED
GST-0580-IN,INV-0580,ORD-580,INPUT,2025-02,29AAACR2288E1ZK,31.34,0,2.82,2.82,0,5.64,TRUE,TRUE,RECONCILED
GST-0581-OUT,INV-0581,ORD-581,OUTPUT,2025-02,29ABCDE0581F1Z5,1157.17,0,104.14,104.15,0,208.29,FALSE,,FILED
GST-0581-IN,INV-0581,ORD-581,INPUT,2025-02,29AAACR2288E1ZK,27.31,0,2.46,2.46,0,4.92,TRUE,TRUE,RECONCILED
GST-0582-OUT,INV-0582,ORD-582,OUTPUT,2025-02,29ABCDE0582F1Z5,4556.81,820.22,0,0,0,820.22,FALSE,,FILED
GST-0582-IN,INV-0582,ORD-582,INPUT,2025-02,29AAACR2288E1ZK,107.54,0,9.68,9.68,0,19.36,TRUE,TRUE,RECONCILED
GST-0583-OUT,INV-0583,ORD-583,OUTPUT,2025-02,29ABCDE0583F1Z5,957.67,0,86.19,86.19,0,172.38,FALSE,,FILED
GST-0583-IN,INV-0583,ORD-583,INPUT,2025-02,29AAACR2288E1ZK,4.52,0,0.41,0.4,0,0.81,TRUE,TRUE,RECONCILED
GST-0584-OUT,INV-0584,ORD-584,OUTPUT,2025-02,29ABCDE0584F1Z5,798.41,0,71.86,71.85,0,143.71,FALSE,,FILED
GST-0584-IN,INV-0584,ORD-584,INPUT,2025-02,29AAACR2288E1ZK,18.84,0,1.7,1.69,0,3.39,TRUE,TRUE,RECONCILED
GST-0585-OUT,INV-0585,ORD-585,OUTPUT,2025-02,29ABCDE0585F1Z5,2058.97,370.61,0,0,0,370.61,FALSE,,FILED
GST-0585-IN,INV-0585,ORD-585,INPUT,2025-02,29AAACR2288E1ZK,48.59,0,4.38,4.37,0,8.75,TRUE,TRUE,RECONCILED
GST-0586-OUT,INV-0586,ORD-586,OUTPUT,2025-02,29ABCDE0586F1Z5,477.53,0,42.98,42.98,0,85.96,FALSE,,FILED
GST-0586-IN,INV-0586,ORD-586,INPUT,2025-02,29AAACR2288E1ZK,2.25,0,0.2,0.2,0,0.4,TRUE,TRUE,RECONCILED
GST-0587-OUT,INV-0587,ORD-587,OUTPUT,2025-02,29ABCDE0587F1Z5,376.03,0,33.84,33.85,0,67.69,FALSE,,FILED
GST-0587-IN,INV-0587,ORD-587,INPUT,2025-02,29AAACR2288E1ZK,8.87,0,0.8,0.8,0,1.6,TRUE,TRUE,RECONCILED
GST-0588-OUT,INV-0588,ORD-588,OUTPUT,2025-02,29ABCDE0588F1Z5,652.31,0,58.71,58.71,0,117.42,FALSE,,FILED
GST-0588-IN,INV-0588,ORD-588,INPUT,2025-02,29AAACR2288E1ZK,3.08,0,0.28,0.27,0,0.55,TRUE,TRUE,RECONCILED
GST-0589-OUT,INV-0589,ORD-589,OUTPUT,2025-02,29ABCDE0589F1Z5,2702.13,0,243.19,243.19,0,486.38,FALSE,,FILED
GST-0589-IN,INV-0589,ORD-589,INPUT,2025-02,29AAACR2288E1ZK,63.77,0,5.74,5.74,0,11.48,TRUE,TRUE,RECONCILED
GST-0590-OUT,INV-0590,ORD-590,OUTPUT,2025-02,29ABCDE0590F1Z5,520.15,0,46.81,46.82,0,93.63,FALSE,,FILED
GST-0590-IN,INV-0590,ORD-590,INPUT,2025-02,29AAACR2288E1ZK,12.28,0,1.1,1.11,0,2.21,TRUE,TRUE,RECONCILED
GST-0591-OUT,INV-0591,ORD-591,OUTPUT,2025-02,29ABCDE0591F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0591-IN,INV-0591,ORD-591,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0592-OUT,INV-0592,ORD-592,OUTPUT,2025-02,29ABCDE0592F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0592-IN,INV-0592,ORD-592,INPUT,2025-02,29AAACR2288E1ZK,5.68,0,0.51,0.51,0,1.02,TRUE,TRUE,RECONCILED
GST-0593-OUT,INV-0593,ORD-593,OUTPUT,2025-02,29ABCDE0593F1Z5,5151.24,0,463.61,463.61,0,927.22,FALSE,,FILED
GST-0593-IN,INV-0593,ORD-593,INPUT,2025-02,29AAACR2288E1ZK,24.31,0,2.19,2.19,0,4.38,TRUE,TRUE,RECONCILED
GST-0594-OUT,INV-0594,ORD-594,OUTPUT,2025-02,29ABCDE0594F1Z5,1146.03,0,103.14,103.14,0,206.28,FALSE,,FILED
GST-0594-IN,INV-0594,ORD-594,INPUT,2025-02,29AAACR2288E1ZK,27.05,0,2.44,2.43,0,4.87,TRUE,TRUE,RECONCILED
GST-0595-OUT,INV-0595,ORD-595,OUTPUT,2025-02,29ABCDE0595F1Z5,1685.97,0,151.74,151.73,0,303.47,FALSE,,FILED
GST-0595-IN,INV-0595,ORD-595,INPUT,2025-02,29AAACR2288E1ZK,39.79,0,3.58,3.58,0,7.16,TRUE,TRUE,RECONCILED
GST-0596-OUT,INV-0596,ORD-596,OUTPUT,2025-02,29ABCDE0596F1Z5,943.05,169.75,0,0,0,169.75,FALSE,,FILED
GST-0596-IN,INV-0596,ORD-596,INPUT,2025-02,29AAACR2288E1ZK,22.26,0,2.0,2.01,0,4.01,TRUE,TRUE,RECONCILED
GST-0597-OUT,INV-0597,ORD-597,OUTPUT,2025-02,29ABCDE0597F1Z5,3655.03,657.9,0,0,0,657.9,FALSE,,FILED
GST-0597-IN,INV-0597,ORD-597,INPUT,2025-02,29AAACR2288E1ZK,101.35,0,9.12,9.12,0,18.24,TRUE,TRUE,RECONCILED
GST-0598-OUT,INV-0598,ORD-598,OUTPUT,2025-02,29ABCDE0598F1Z5,2122.46,382.04,0,0,0,382.04,FALSE,,FILED
GST-0598-IN,INV-0598,ORD-598,INPUT,2025-02,29AAACR2288E1ZK,50.09,0,4.51,4.51,0,9.02,TRUE,TRUE,RECONCILED
GST-0599-OUT,INV-0599,ORD-599,OUTPUT,2025-02,29ABCDE0599F1Z5,483.34,87.0,0,0,0,87.0,FALSE,,FILED
GST-0599-IN,INV-0599,ORD-599,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0600-OUT,INV-0600,ORD-600,OUTPUT,2025-02,29ABCDE0600F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0600-IN,INV-0600,ORD-600,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0601-OUT,INV-0601,ORD-601,OUTPUT,2025-02,29ABCDE0601F1Z5,319.86,0,28.79,28.79,0,57.58,FALSE,,FILED
GST-0601-IN,INV-0601,ORD-601,INPUT,2025-02,29AAACR2288E1ZK,8.87,0,0.8,0.8,0,1.6,TRUE,TRUE,RECONCILED
GST-0602-OUT,INV-0602,ORD-602,OUTPUT,2025-02,29ABCDE0602F1Z5,365.72,65.83,0,0,0,65.83,FALSE,,FILED
GST-0602-IN,INV-0602,ORD-602,INPUT,2025-02,29AAACR2288E1ZK,8.63,0,0.78,0.77,0,1.55,TRUE,TRUE,RECONCILED
GST-0603-OUT,INV-0603,ORD-603,OUTPUT,2025-02,29ABCDE0603F1Z5,4995.53,0,449.6,449.59,0,899.19,FALSE,,FILED
GST-0603-IN,INV-0603,ORD-603,INPUT,2025-02,29AAACR2288E1ZK,117.89,0,10.61,10.61,0,21.22,TRUE,TRUE,RECONCILED
